SoilCode,SoilCode_1,Horizon_Th,Min_Depth_,Max_Depth_,Sand_Perce,Silt_Perce,Clay_Perce,EC_dcpermi,Organic_Ca,Excha_Calc,Excha_Magn,Excha_Sodi,Excha_Pota,Cation_Exc,Base_Satur,Excha_So_1,Texture,pH,SoilCode_2,Groups,Sub_Groups,Family_Tex,Family_Min,Family_Tem,Orders,Sub_Orders,Sub_Soil_C,Surface_Te,Sub_Soil_G,Effervesce,Horizon,Soil_Depth,SoilCode_3,Soil_Serie,Shape_Leng,Shape_Area,area_km2
48,48,96.0,72.0,168.0,61.75,22.5,15.75,0.43,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sandy Loam,8.3,48,Ustifluvents,Typic Ustifluvents,Clayey Over Sandy,Mixed,Isohyperthermic,Entisols,Fluvents,10YR3/2,Clay,,,Ap-2A-3AC,>150(168),48,Balehal,4612879.67746,762332602.863,0.2698665687644656
616,616,16.0,18.0,34.0,71.3,9.6,19.1,0.4,0.41,0.0,0.0,0.0,0.0,14.1,0.0,0.0,Sandy Loam,7.8,616,Ustifluvents,Typic Ustifluvents,Fine Loamy,Mixed,Isohyperthermic,Entisols,Fluvents,"10YR5/2, 5/4, 7.5YR 4/4",Clay Loam,10-25,Strong,Ap-A3-2c2,100- 150 (145),616,Roppam,4018446.80916,492016463.657,20.209094487781208
616,616,18.0,0.0,18.0,71.3,10.4,18.3,0.1,0.75,0.0,0.0,0.0,0.0,12.2,0.0,0.0,Sandy Loam,6.6,616,Ustifluvents,Typic Ustifluvents,Fine Loamy,Mixed,Isohyperthermic,Entisols,Fluvents,"10YR5/2, 5/4, 7.5YR 4/4",Clay Loam,10-25,Strong,Ap-A3-2c2,100- 150 (145),616,Roppam,4018446.80916,492016463.657,20.209094487781208
616,616,32.0,113.0,145.0,72.2,6.3,21.5,0.5,0.26,0.0,0.0,0.0,0.0,15.3,0.0,0.0,Sandy Clay Loam,8.4,616,Ustifluvents,Typic Ustifluvents,Fine Loamy,Mixed,Isohyperthermic,Entisols,Fluvents,"10YR5/2, 5/4, 7.5YR 4/4",Clay Loam,10-25,Strong,Ap-A3-2c2,100- 150 (145),616,Roppam,4018446.80916,492016463.657,20.209094487781208
616,616,33.0,80.0,113.0,64.6,8.4,27.0,0.22,0.41,0.0,0.0,0.0,0.0,17.5,0.0,0.0,Sandy Clay Loam,8.8,616,Ustifluvents,Typic Ustifluvents,Fine Loamy,Mixed,Isohyperthermic,Entisols,Fluvents,"10YR5/2, 5/4, 7.5YR 4/4",Clay Loam,10-25,Strong,Ap-A3-2c2,100- 150 (145),616,Roppam,4018446.80916,492016463.657,20.209094487781208
616,616,46.0,34.0,80.0,71.7,8.9,19.4,0.2,0.29,0.0,0.0,0.0,0.0,13.9,0.0,0.0,Sandy Loam,8.5,616,Ustifluvents,Typic Ustifluvents,Fine Loamy,Mixed,Isohyperthermic,Entisols,Fluvents,"10YR5/2, 5/4, 7.5YR 4/4",Clay Loam,10-25,Strong,Ap-A3-2c2,100- 150 (145),616,Roppam,4018446.80916,492016463.657,20.209094487781208
685,685,14.0,0.0,14.0,57.44,5.0,36.75,0.14,0.76,5.76,5.04,0.15,0.11,13.19,83.85,1.14,Sandy Clay,5.55,685,Haplustepts,Typic Haplustepts,Fine,Mixed,Isohyperthermic,Inceptisols,Ustepts,"5YR3/3,3/2,4/3",Sandy Clay,,Slight,A-Ck,100-150(108),685,Talakadu,87678.0276934,27670079.4102,27.670079410152525
685,685,20.0,40.0,60.0,55.38,7.0,37.25,0.17,0.24,22.32,7.92,0.24,0.12,25.38,120.57,0.95,Sandy Clay,7.36,685,Haplustepts,Typic Haplustepts,Fine,Mixed,Isohyperthermic,Inceptisols,Ustepts,"5YR3/3,3/2,4/3",Sandy Clay,,Slight,A-Ck,100-150(108),685,Talakadu,87678.0276934,27670079.4102,27.670079410152525
685,685,21.0,87.0,108.0,56.01,7.0,36.25,0.19,0.15,15.48,8.28,0.27,0.11,19.44,124.18,1.39,Sandy Clay,7.95,685,Haplustepts,Typic Haplustepts,Fine,Mixed,Isohyperthermic,Inceptisols,Ustepts,"5YR3/3,3/2,4/3",Sandy Clay,,Slight,A-Ck,100-150(108),685,Talakadu,87678.0276934,27670079.4102,27.670079410152525
685,685,26.0,14.0,40.0,51.72,8.0,40.0,0.16,0.36,22.32,5.04,0.18,0.18,29.7,93.33,0.61,Sandy Clay,6.93,685,Haplustepts,Typic Haplustepts,Fine,Mixed,Isohyperthermic,Inceptisols,Ustepts,"5YR3/3,3/2,4/3",Sandy Clay,,Slight,A-Ck,100-150(108),685,Talakadu,87678.0276934,27670079.4102,27.670079410152525
685,685,27.0,60.0,87.0,59.95,4.0,36.0,0.17,0.18,20.52,5.04,0.25,0.1,19.17,135.16,1.3,Sandy Clay,7.69,685,Haplustepts,Typic Haplustepts,Fine,Mixed,Isohyperthermic,Inceptisols,Ustepts,"5YR3/3,3/2,4/3",Sandy Clay,,Slight,A-Ck,100-150(108),685,Talakadu,87678.0276934,27670079.4102,27.670079410152525
92,92,9.0,41.0,50.0,54.24,8.25,37.0,0.67,0.29,15.8,4.2,0.15,0.62,29.0,71.62,2.14,Sandy Clay,6.19,92,Haplustepts,Aquic Haplustepts,Fine,Mixed,Isohyperthermic,Inceptisols,Ustepts,"10YR5/1, 5/2, 3/3,",Sandy Clay Loam,,,Ap-Bw-Cr,100-150(103),92,Besagarahalli,2593748.35815,366266604.635,41.18854111554914
92,92,12.0,0.0,12.0,70.91,6.0,22.25,0.78,1.18,18.6,5.6,0.08,0.28,26.4,93.03,1.06,Sandy Clay Loam,6.26,92,Haplustepts,Aquic Haplustepts,Fine,Mixed,Isohyperthermic,Inceptisols,Ustepts,"10YR5/1, 5/2, 3/3,",Sandy Clay Loam,,,Ap-Bw-Cr,100-150(103),92,Besagarahalli,2593748.35815,366266604.635,41.18854111554914
92,92,12.0,12.0,24.0,66.47,5.0,28.5,0.42,0.88,13.8,4.4,0.13,0.23,21.78,85.22,1.06,Sandy Clay Loam,6.36,92,Haplustepts,Aquic Haplustepts,Fine,Mixed,Isohyperthermic,Inceptisols,Ustepts,"10YR5/1, 5/2, 3/3,",Sandy Clay Loam,,,Ap-Bw-Cr,100-150(103),92,Besagarahalli,2593748.35815,366266604.635,41.18854111554914
92,92,15.0,50.0,65.0,49.27,7.25,42.25,0.93,0.22,10.8,4.2,0.21,0.51,20.79,75.61,2.45,Sandy Clay,7.48,92,Haplustepts,Aquic Haplustepts,Fine,Mixed,Isohyperthermic,Inceptisols,Ustepts,"10YR5/1, 5/2, 3/3,",Sandy Clay Loam,,,Ap-Bw-Cr,100-150(103),92,Besagarahalli,2593748.35815,366266604.635,41.18854111554914
92,92,17.0,24.0,41.0,51.15,5.0,40.0,0.59,0.46,25.2,9.2,0.23,0.33,37.28,93.78,0.89,Sandy Clay,6.88,92,Haplustepts,Aquic Haplustepts,Fine,Mixed,Isohyperthermic,Inceptisols,Ustepts,"10YR5/1, 5/2, 3/3,",Sandy Clay Loam,,,Ap-Bw-Cr,100-150(103),92,Besagarahalli,2593748.35815,366266604.635,41.18854111554914
92,92,38.0,65.0,103.0,48.55,8.5,41.25,0.58,0.44,17.4,11.2,0.32,1.61,32.67,93.45,4.93,Sandy Clay,7.82,92,Haplustepts,Aquic Haplustepts,Fine,Mixed,Isohyperthermic,Inceptisols,Ustepts,"10YR5/1, 5/2, 3/3,",Sandy Clay Loam,,,Ap-Bw-Cr,100-150(103),92,Besagarahalli,2593748.35815,366266604.635,41.18854111554914
7,7,12.0,0.0,12.0,17.1,9.2,20.7,0.01,0.15,3.1,1.0,0.4,0.1,6.2,74.19,6.45,Sandy Clay Loam,6.4,7,Ustorthents,Lithic Ustorthents,Loamy Skeletal,Mixed,Isohyperthermic,Entisols,Orthents,"5YR 3/4,  3/3, 2.5YR 3/4, 4/6",Sandy Clay Loam,35,,A-R,10-25(25),7,Aisandra,1229287.59399,367232373.351,4.029538484748421
7,7,13.0,12.0,25.0,69.0,8.8,22.2,0.1,0.01,9.8,2.6,0.2,0.1,14.5,87.59,1.38,Sandy Clay Loam,6.2,7,Ustorthents,Lithic Ustorthents,Loamy Skeletal,Mixed,Isohyperthermic,Entisols,Orthents,"5YR 3/4,  3/3, 2.5YR 3/4, 4/6",Sandy Clay Loam,35,,A-R,10-25(25),7,Aisandra,1229287.59399,367232373.351,4.029538484748421
163,163,3.0,24.0,27.0,70.17,10.06,18.75,0.08,0.2,6.8,3.0,0.3,0.09,10.9,93.49,0.91,Sandy Loam,6.65,163,Haplustepts,Typic Haplustepts,Loamy Skeletal,Mixed,Isohyperthermic,Inceptisols,Ustepts,"10YR5/4,6/4,4/4",Gravelly Loamy Sand,35-55,,A-Bw-Cr,25-50(27),163,Chikkonahalli,2430539.22384,478460230.073,8.158061461391068
163,163,10.0,0.0,10.0,76.51,14.87,10.25,0.16,0.6,8.6,1.2,0.06,0.02,11.9,83.03,0.17,Loamy Sand,6.18,163,Haplustepts,Typic Haplustepts,Loamy Skeletal,Mixed,Isohyperthermic,Inceptisols,Ustepts,"10YR5/4,6/4,4/4",Gravelly Loamy Sand,35-55,,A-Bw-Cr,25-50(27),163,Chikkonahalli,2430539.22384,478460230.073,8.158061461391068
163,163,14.0,10.0,24.0,71.29,12.9,15.75,0.1,0.6,5.6,1.4,0.31,0.07,9.6,76.88,0.73,Sandy Loam,6.08,163,Haplustepts,Typic Haplustepts,Loamy Skeletal,Mixed,Isohyperthermic,Inceptisols,Ustepts,"10YR5/4,6/4,4/4",Gravelly Loamy Sand,35-55,,A-Bw-Cr,25-50(27),163,Chikkonahalli,2430539.22384,478460230.073,8.158061461391068
270,270,10.0,0.0,10.0,75.9,4.0,20.1,0.18,0.16,10.7,3.8,2.78,0.58,13.96,127.94,19.91,Sandy Loam,8.22,270,Haplocambids,Ustic Haplocambids,Fine Loamy,Mixed,Isohyperthermic,Aridisols,Cambids,"5YR3/4, 4/4, 5/4, 2.5YR 3/6, 3/4, 7.5YR 5/6",Sandy Loam,10-20,,Ap-Bw-Cr,25-50(36),270,Hanumapura,748091.27006,152482287.083,9.599002126189134
270,270,10.0,10.0,20.0,74.21,4.25,21.54,0.18,0.08,10.4,3.4,0.85,0.52,13.68,110.89,6.21,Sandy Clay Loam,8.45,270,Haplocambids,Ustic Haplocambids,Fine Loamy,Mixed,Isohyperthermic,Aridisols,Cambids,"5YR3/4, 4/4, 5/4, 2.5YR 3/6, 3/4, 7.5YR 5/6",Sandy Loam,10-20,,Ap-Bw-Cr,25-50(36),270,Hanumapura,748091.27006,152482287.083,9.599002126189134
270,270,16.0,20.0,36.0,71.5,4.5,24.0,0.19,0.04,11.9,4.4,1.32,0.29,18.24,98.19,7.24,Sandy Clay Loam,8.85,270,Haplocambids,Ustic Haplocambids,Fine Loamy,Mixed,Isohyperthermic,Aridisols,Cambids,"5YR3/4, 4/4, 5/4, 2.5YR 3/6, 3/4, 7.5YR 5/6",Sandy Loam,10-20,,Ap-Bw-Cr,25-50(36),270,Hanumapura,748091.27006,152482287.083,9.599002126189134
41,41,20.0,0.0,20.0,76.07,5.75,17.5,0.36,0.74,4.0,3.2,0.1,0.26,7.92,95.45,3.28,Sandy Loam,7.46,41,Haplustepts,Typic Haplustepts,Clayey Skeletal,Mixed,Isohyperthermic,Inceptisols,Ustepts,"2.5YR3/6,10YR 4/6",Gravelly Sandy Loam,30-50,,A-Bw-Cr,100-150(102),41,Bachahalli,2772475.13649,385590027.061,6.353476942464236
41,41,20.0,82.0,102.0,54.5,3.75,41.75,0.22,0.12,2.0,1.8,0.1,0.25,9.9,41.92,2.53,Sandy Clay,6.46,41,Haplustepts,Typic Haplustepts,Clayey Skeletal,Mixed,Isohyperthermic,Inceptisols,Ustepts,"2.5YR3/6,10YR 4/6",Gravelly Sandy Loam,30-50,,A-Bw-Cr,100-150(102),41,Bachahalli,2772475.13649,385590027.061,6.353476942464236
41,41,26.0,20.0,46.0,67.25,4.25,28.5,0.23,0.17,6.0,5.0,0.2,0.4,17.6,65.91,2.27,Sandy Clay Loam,7.15,41,Haplustepts,Typic Haplustepts,Clayey Skeletal,Mixed,Isohyperthermic,Inceptisols,Ustepts,"2.5YR3/6,10YR 4/6",Gravelly Sandy Loam,30-50,,A-Bw-Cr,100-150(102),41,Bachahalli,2772475.13649,385590027.061,6.353476942464236
41,41,36.0,46.0,82.0,58.0,5.75,36.25,0.18,0.43,6.2,2.0,0.1,0.4,14.52,59.92,2.75,Sandy Clay,6.07,41,Haplustepts,Typic Haplustepts,Clayey Skeletal,Mixed,Isohyperthermic,Inceptisols,Ustepts,"2.5YR3/6,10YR 4/6",Gravelly Sandy Loam,30-50,,A-Bw-Cr,100-150(102),41,Bachahalli,2772475.13649,385590027.061,6.353476942464236
425,425,10.0,12.0,22.0,88.73,4.0,28.0,0.08,0.42,8.4,1.6,0.14,0.13,11.9,86.3,1.09,Sandy Clay Loam,6.09,425,Paleustalfs,Typic Paleustalfs,Loamy Skeletal,Mixed,Isohyperthermic,Alfisols,Ustalfs,"5YR3/4, 2.5YR 3/4, 3/6",Sand,35-45,,Ap-Bt-Cr,75-100(80),425,Kestur,864678.023909,138101179.862,5.836397730975982
425,425,12.0,0.0,12.0,70.74,2.0,7.75,0.1,0.0,5.5,1.5,0.15,0.15,8.6,84.88,1.74,Sand,5.79,425,Paleustalfs,Typic Paleustalfs,Loamy Skeletal,Mixed,Isohyperthermic,Alfisols,Ustalfs,"5YR3/4, 2.5YR 3/4, 3/6",Sand,35-45,,Ap-Bt-Cr,75-100(80),425,Kestur,864678.023909,138101179.862,5.836397730975982
425,425,20.0,22.0,42.0,66.28,4.75,22.75,0.13,0.3,8.0,1.5,0.16,0.12,12.5,78.24,0.96,Sandy Clay Loam,6.0,425,Paleustalfs,Typic Paleustalfs,Loamy Skeletal,Mixed,Isohyperthermic,Alfisols,Ustalfs,"5YR3/4, 2.5YR 3/4, 3/6",Sand,35-45,,Ap-Bt-Cr,75-100(80),425,Kestur,864678.023909,138101179.862,5.836397730975982
425,425,38.0,42.0,80.0,71.71,8.75,28.25,0.07,0.22,14.6,2.0,0.14,0.15,20.1,84.03,0.75,Sandy Clay Loam,6.53,425,Paleustalfs,Typic Paleustalfs,Loamy Skeletal,Mixed,Isohyperthermic,Alfisols,Ustalfs,"5YR3/4, 2.5YR 3/4, 3/6",Sand,35-45,,Ap-Bt-Cr,75-100(80),425,Kestur,864678.023909,138101179.862,5.836397730975982
659,659,18.0,50.0,68.0,15.0,10.0,25.0,0.13,0.03,8.3,5.5,1.4,0.1,19.0,80.53,7.37,Sandy Clay Loam,8.3,659,Haplustepts,Typic Haplustepts,Fine Loamy,Mixed,Isohyperthermic,Inceptisols,Ustepts,"10YR4/4, 4/6, 5/6, 5/4,3/4, 3/3, 5.7YR 4/6",Sandy Clay Loam,,,A-Bw-Cr,100-150(105),659,Sigulahalli,8122918.25671,1359924104.09,2.1878019711071635
659,659,20.0,0.0,20.0,59.0,13.0,28.0,0.09,0.28,14.5,5.5,1.5,0.3,23.0,94.78,6.52,Sandy Clay Loam,8.5,659,Haplustepts,Typic Haplustepts,Fine Loamy,Mixed,Isohyperthermic,Inceptisols,Ustepts,"10YR4/4, 4/6, 5/6, 5/4,3/4, 3/3, 5.7YR 4/6",Sandy Clay Loam,,,A-Bw-Cr,100-150(105),659,Sigulahalli,8122918.25671,1359924104.09,2.1878019711071635
659,659,30.0,20.0,50.0,67.0,11.0,22.0,0.06,0.12,8.3,5.7,1.2,0.1,18.0,85.0,6.67,Sandy Clay Loam,8.6,659,Haplustepts,Typic Haplustepts,Fine Loamy,Mixed,Isohyperthermic,Inceptisols,Ustepts,"10YR4/4, 4/6, 5/6, 5/4,3/4, 3/3, 5.7YR 4/6",Sandy Clay Loam,,,A-Bw-Cr,100-150(105),659,Sigulahalli,8122918.25671,1359924104.09,2.1878019711071635
659,659,37.0,68.0,105.0,38.0,17.0,45.0,0.12,0.03,14.8,8.7,1.7,0.1,30.0,84.33,5.67,Clay,8.4,659,Haplustepts,Typic Haplustepts,Fine Loamy,Mixed,Isohyperthermic,Inceptisols,Ustepts,"10YR4/4, 4/6, 5/6, 5/4,3/4, 3/3, 5.7YR 4/6",Sandy Clay Loam,,,A-Bw-Cr,100-150(105),659,Sigulahalli,8122918.25671,1359924104.09,2.1878019711071635
698,698,13.0,17.0,30.0,25.52,7.5,62.25,0.27,0.33,35.25,22.25,0.3,0.11,55.35,104.63,0.54,Clay,8.33,698,Haplusterts,Typic Haplusterts,Fine,Montmorillonitic,Isohyperthermic,Vertisols,Usterts,"10YR3/2,3/1",Clay Loam,,,A-Bss,100-150(120),698,Telanuru,1462508.41521,421864467.038,2.6458268665640605
698,698,17.0,0.0,17.0,31.44,29.5,38.75,0.25,0.36,13.75,5.75,0.23,0.25,19.84,100.71,1.16,Clay Loam,7.96,698,Haplusterts,Typic Haplusterts,Fine,Montmorillonitic,Isohyperthermic,Vertisols,Usterts,"10YR3/2,3/1",Clay Loam,,,A-Bss,100-150(120),698,Telanuru,1462508.41521,421864467.038,2.6458268665640605
698,698,28.0,92.0,120.0,17.55,9.5,71.5,0.3,0.24,27.25,5.5,0.67,0.65,34.56,98.58,1.94,Clay,8.6,698,Haplusterts,Typic Haplusterts,Fine,Montmorillonitic,Isohyperthermic,Vertisols,Usterts,"10YR3/2,3/1",Clay Loam,,,A-Bss,100-150(120),698,Telanuru,1462508.41521,421864467.038,2.6458268665640605
698,698,31.0,30.0,61.0,17.27,11.75,67.5,0.24,0.27,45.5,11.0,0.51,0.55,57.43,100.23,0.89,Clay,8.39,698,Haplusterts,Typic Haplusterts,Fine,Montmorillonitic,Isohyperthermic,Vertisols,Usterts,"10YR3/2,3/1",Clay Loam,,,A-Bss,100-150(120),698,Telanuru,1462508.41521,421864467.038,2.6458268665640605
698,698,31.0,61.0,92.0,20.35,9.5,67.0,0.23,0.21,46.75,14.25,0.33,0.69,60.35,102.77,0.55,Clay,8.31,698,Haplusterts,Typic Haplusterts,Fine,Montmorillonitic,Isohyperthermic,Vertisols,Usterts,"10YR3/2,3/1",Clay Loam,,,A-Bss,100-150(120),698,Telanuru,1462508.41521,421864467.038,2.6458268665640605
502,502,10.0,0.0,10.0,61.0,10.55,28.25,0.15,0.43,9.4,7.6,0.2,0.2,24.75,70.3,0.81,Sandy Clay Loam,6.16,502,Ustorthents,Lithic Ustorthents,Loamy Skeletal,Mixed,Isohyperthermic,Entisols,Orthents,"2.5YR3/4, 5YR 4/6, 3/4",Sandy Clay Loam,40-60,,A-R,10-25(23),502,Manchalaghatta,1312265.6571,244930274.224,11.559291451082437
502,502,13.0,10.0,23.0,58.0,8.5,32.5,0.12,0.59,9.0,7.2,0.1,0.2,23.1,71.43,0.87,Sandy Clay Loam,6.19,502,Ustorthents,Lithic Ustorthents,Loamy Skeletal,Mixed,Isohyperthermic,Entisols,Orthents,"2.5YR3/4, 5YR 4/6, 3/4",Sandy Clay Loam,40-60,,A-R,10-25(23),502,Manchalaghatta,1312265.6571,244930274.224,11.559291451082437
714,714,12.0,0.0,12.0,75.7,9.2,15.1,1.2,0.49,5.5,3.5,0.49,0.1,11.0,87.18,4.45,Sandy Loam,6.0,714,Rhodustalfs,Typic Rhodustalfs,Loamy Skeletal,Mixed,Isohyperthermic,Alfisols,Ustalfs,2.5YR3/4,Sandy Loam,70,,Ap-Bt-cr,50-75(58),714,Ugranahalli,541146.532494,108556738.107,1.0265800274172767
714,714,46.0,12.0,58.0,58.0,12.4,29.6,0.8,0.49,7.5,5.5,0.51,0.1,16.0,85.06,3.19,Sandy Clay Loam,5.3,714,Rhodustalfs,Typic Rhodustalfs,Loamy Skeletal,Mixed,Isohyperthermic,Alfisols,Ustalfs,2.5YR3/4,Sandy Loam,70,,Ap-Bt-cr,50-75(58),714,Ugranahalli,541146.532494,108556738.107,1.0265800274172767
